study_id,site_id,pollinator,guild,sampling_method,abundance,total_sampled_area,total_sampled_time,total_sampled_flowers,Description
Riccardo_Bommarco_Trifolium_pratense_Sweden_2009,Skåne,Psithyrus campestris,bumblebees,transects,1,3600,NA,NA,Bumble-bees were collected along 1 m wide and 50 m long transects in 14 sites. Each site was visited three to five times (mean 3.6  visits per site).
Riccardo_Bommarco_Trifolium_pratense_Sweden_2009,Skåne,Bombus cryptarum,bumblebees,transects,1,3600,NA,NA,Bumble-bees were collected along 1 m wide and 50 m long transects in 14 sites. Each site was visited three to five times (mean 3.6  visits per site).
Riccardo_Bommarco_Trifolium_pratense_Sweden_2009,Skåne,Bombus distinguendus,bumblebees,transects,14,3600,NA,NA,Bumble-bees were collected along 1 m wide and 50 m long transects in 14 sites. Each site was visited three to five times (mean 3.6  visits per site).
Riccardo_Bommarco_Trifolium_pratense_Sweden_2009,Skåne,Bombus hortorum,bumblebees,transects,33,3600,NA,NA,Bumble-bees were collected along 1 m wide and 50 m long transects in 14 sites. Each site was visited three to five times (mean 3.6  visits per site).
Riccardo_Bommarco_Trifolium_pratense_Sweden_2009,Östergötland,Bombus hortorum,bumblebees,transects,22,3060,NA,NA,Bumble-bees were collected along 1 m wide and 50 m long transects in 14 sites. Each site was visited three to five times (mean 3.6  visits per site).
Riccardo_Bommarco_Trifolium_pratense_Sweden_2009,Skåne,Bombus hypnorum,bumblebees,transects,1,3600,NA,NA,Bumble-bees were collected along 1 m wide and 50 m long transects in 14 sites. Each site was visited three to five times (mean 3.6  visits per site).
Riccardo_Bommarco_Trifolium_pratense_Sweden_2009,Skåne,Bombus lapidarius,bumblebees,transects,104,3600,NA,NA,Bumble-bees were collected along 1 m wide and 50 m long transects in 14 sites. Each site was visited three to five times (mean 3.6  visits per site).
Riccardo_Bommarco_Trifolium_pratense_Sweden_2009,Östergötland,Bombus lapidarius,bumblebees,transects,299,3060,NA,NA,Bumble-bees were collected along 1 m wide and 50 m long transects in 14 sites. Each site was visited three to five times (mean 3.6  visits per site).
Riccardo_Bommarco_Trifolium_pratense_Sweden_2009,Skåne,Bombus lucorum,bumblebees,transects,256,3600,NA,NA,Bumble-bees were collected along 1 m wide and 50 m long transects in 14 sites. Each site was visited three to five times (mean 3.6  visits per site).
Riccardo_Bommarco_Trifolium_pratense_Sweden_2009,Östergötland,Bombus lucorum,bumblebees,transects,69,3060,NA,NA,Bumble-bees were collected along 1 m wide and 50 m long transects in 14 sites. Each site was visited three to five times (mean 3.6  visits per site).
Riccardo_Bommarco_Trifolium_pratense_Sweden_2009,Skåne,Bombus muscorum,bumblebees,transects,3,3600,NA,NA,Bumble-bees were collected along 1 m wide and 50 m long transects in 14 sites. Each site was visited three to five times (mean 3.6  visits per site).
Riccardo_Bommarco_Trifolium_pratense_Sweden_2009,Östergötland,Bombus muscorum,bumblebees,transects,2,3060,NA,NA,Bumble-bees were collected along 1 m wide and 50 m long transects in 14 sites. Each site was visited three to five times (mean 3.6  visits per site).
Riccardo_Bommarco_Trifolium_pratense_Sweden_2009,Skåne,Bombus spp,bumblebees,transects,38,3600,NA,NA,Bumble-bees were collected along 1 m wide and 50 m long transects in 14 sites. Each site was visited three to five times (mean 3.6  visits per site).
Riccardo_Bommarco_Trifolium_pratense_Sweden_2009,Östergötland,Bombus spp,bumblebees,transects,86,3060,NA,NA,Bumble-bees were collected along 1 m wide and 50 m long transects in 14 sites. Each site was visited three to five times (mean 3.6  visits per site).
Riccardo_Bommarco_Trifolium_pratense_Sweden_2009,Skåne,Bombus pascuorum,bumblebees,transects,18,3600,NA,NA,Bumble-bees were collected along 1 m wide and 50 m long transects in 14 sites. Each site was visited three to five times (mean 3.6  visits per site).
Riccardo_Bommarco_Trifolium_pratense_Sweden_2009,Östergötland,Bombus pascuorum,bumblebees,transects,15,3060,NA,NA,Bumble-bees were collected along 1 m wide and 50 m long transects in 14 sites. Each site was visited three to five times (mean 3.6  visits per site).
Riccardo_Bommarco_Trifolium_pratense_Sweden_2009,Skåne,Bombus pratorum,bumblebees,transects,3,3600,NA,NA,Bumble-bees were collected along 1 m wide and 50 m long transects in 14 sites. Each site was visited three to five times (mean 3.6  visits per site).
Riccardo_Bommarco_Trifolium_pratense_Sweden_2009,Östergötland,Bombus pratorum,bumblebees,transects,1,3060,NA,NA,Bumble-bees were collected along 1 m wide and 50 m long transects in 14 sites. Each site was visited three to five times (mean 3.6  visits per site).
Riccardo_Bommarco_Trifolium_pratense_Sweden_2009,Skåne,Bombus ruderarius,bumblebees,transects,7,3600,NA,NA,Bumble-bees were collected along 1 m wide and 50 m long transects in 14 sites. Each site was visited three to five times (mean 3.6  visits per site).
Riccardo_Bommarco_Trifolium_pratense_Sweden_2009,Östergötland,Bombus ruderarius,bumblebees,transects,1,3060,NA,NA,Bumble-bees were collected along 1 m wide and 50 m long transects in 14 sites. Each site was visited three to five times (mean 3.6  visits per site).
Riccardo_Bommarco_Trifolium_pratense_Sweden_2009,Skåne,Psithyrus rupestris,bumblebees,transects,3,3600,NA,NA,Bumble-bees were collected along 1 m wide and 50 m long transects in 14 sites. Each site was visited three to five times (mean 3.6  visits per site).
Riccardo_Bommarco_Trifolium_pratense_Sweden_2009,Östergötland,Psithyrus rupestris,bumblebees,transects,2,3060,NA,NA,Bumble-bees were collected along 1 m wide and 50 m long transects in 14 sites. Each site was visited three to five times (mean 3.6  visits per site).
Riccardo_Bommarco_Trifolium_pratense_Sweden_2009,Skåne,Bombus soroëensis,bumblebees,transects,16,3600,NA,NA,Bumble-bees were collected along 1 m wide and 50 m long transects in 14 sites. Each site was visited three to five times (mean 3.6  visits per site).
Riccardo_Bommarco_Trifolium_pratense_Sweden_2009,Östergötland,Bombus soroëensis,bumblebees,transects,8,3060,NA,NA,Bumble-bees were collected along 1 m wide and 50 m long transects in 14 sites. Each site was visited three to five times (mean 3.6  visits per site).
Riccardo_Bommarco_Trifolium_pratense_Sweden_2009,Skåne,Bombus subterraneus,bumblebees,transects,24,3600,NA,NA,Bumble-bees were collected along 1 m wide and 50 m long transects in 14 sites. Each site was visited three to five times (mean 3.6  visits per site).
Riccardo_Bommarco_Trifolium_pratense_Sweden_2009,Östergötland,Bombus subterraneus,bumblebees,transects,25,3060,NA,NA,Bumble-bees were collected along 1 m wide and 50 m long transects in 14 sites. Each site was visited three to five times (mean 3.6  visits per site).
Riccardo_Bommarco_Trifolium_pratense_Sweden_2009,Skåne,Bombus sylvarum,bumblebees,transects,8,3600,NA,NA,Bumble-bees were collected along 1 m wide and 50 m long transects in 14 sites. Each site was visited three to five times (mean 3.6  visits per site).
Riccardo_Bommarco_Trifolium_pratense_Sweden_2009,Östergötland,Bombus sylvarum,bumblebees,transects,22,3060,NA,NA,Bumble-bees were collected along 1 m wide and 50 m long transects in 14 sites. Each site was visited three to five times (mean 3.6  visits per site).
Riccardo_Bommarco_Trifolium_pratense_Sweden_2009,Skåne,Apis mellifera,honeybees,transects,1124,3600,NA,NA,Bumble-bees were collected along 1 m wide and 50 m long transects in 14 sites. Each site was visited three to five times (mean 3.6  visits per site).
Riccardo_Bommarco_Trifolium_pratense_Sweden_2009,Östergötland,Apis mellifera,honeybees,transects,680,3060,NA,NA,Bumble-bees were collected along 1 m wide and 50 m long transects in 14 sites. Each site was visited three to five times (mean 3.6  visits per site).
Riccardo_Bommarco_Trifolium_pratense_Sweden_2009,Skåne,Bombus terrestris,bumblebees,transects,1288,3600,NA,NA,Bumble-bees were collected along 1 m wide and 50 m long transects in 14 sites. Each site was visited three to five times (mean 3.6  visits per site).
Riccardo_Bommarco_Trifolium_pratense_Sweden_2009,Östergötland,Bombus terrestris,bumblebees,transects,1354,3060,NA,NA,Bumble-bees were collected along 1 m wide and 50 m long transects in 14 sites. Each site was visited three to five times (mean 3.6  visits per site).
