study_id,site_id,pollinator,guild,sampling_method,abundance,total_sampled_area,total_sampled_time,total_sampled_flowers,Description
Johan_Ekroos_Vicia_faba_Sweden_2016,M3655,Bombus terrestris/lucorum,bumblebees,transect counts,2,300,NA,NA,4 potted field bean plants per landscape; 100 m transect counts for pollinator densities.	3 sampling rounds (pollinators)
Johan_Ekroos_Vicia_faba_Sweden_2016,M3655,Bombus sp,bumblebees,transect counts,2,300,NA,NA,4 potted field bean plants per landscape; 100 m transect counts for pollinator densities.	3 sampling rounds (pollinators)
Johan_Ekroos_Vicia_faba_Sweden_2016,M3801,Bombus hortorum,bumblebees,transect counts,6,300,NA,NA,4 potted field bean plants per landscape; 100 m transect counts for pollinator densities.	3 sampling rounds (pollinators)
Johan_Ekroos_Vicia_faba_Sweden_2016,M3801,Bombus lapidarius,bumblebees,transect counts,5,300,NA,NA,4 potted field bean plants per landscape; 100 m transect counts for pollinator densities.	3 sampling rounds (pollinators)
Johan_Ekroos_Vicia_faba_Sweden_2016,M3801,Bombus pascuorum,bumblebees,transect counts,2,300,NA,NA,4 potted field bean plants per landscape; 100 m transect counts for pollinator densities.	3 sampling rounds (pollinators)
Johan_Ekroos_Vicia_faba_Sweden_2016,M3801,Bombus terrestris/lucorum,bumblebees,transect counts,11,300,NA,NA,4 potted field bean plants per landscape; 100 m transect counts for pollinator densities.	3 sampling rounds (pollinators)
Johan_Ekroos_Vicia_faba_Sweden_2016,M3801,Bombus sylvarum,bumblebees,transect counts,5,300,NA,NA,4 potted field bean plants per landscape; 100 m transect counts for pollinator densities.	3 sampling rounds (pollinators)
Johan_Ekroos_Vicia_faba_Sweden_2016,M3801,Bombus sp,bumblebees,transect counts,3,300,NA,NA,4 potted field bean plants per landscape; 100 m transect counts for pollinator densities.	3 sampling rounds (pollinators)
Johan_Ekroos_Vicia_faba_Sweden_2016,M5978,Bombus bohemicus,bumblebees,transect counts,1,300,NA,NA,4 potted field bean plants per landscape; 100 m transect counts for pollinator densities.	3 sampling rounds (pollinators)
Johan_Ekroos_Vicia_faba_Sweden_2016,M5978,Bombus hortorum,bumblebees,transect counts,3,300,NA,NA,4 potted field bean plants per landscape; 100 m transect counts for pollinator densities.	3 sampling rounds (pollinators)
Johan_Ekroos_Vicia_faba_Sweden_2016,M5978,Bombus humilis,bumblebees,transect counts,1,300,NA,NA,4 potted field bean plants per landscape; 100 m transect counts for pollinator densities.	3 sampling rounds (pollinators)
Johan_Ekroos_Vicia_faba_Sweden_2016,M5978,Bombus lapidarius,bumblebees,transect counts,2,300,NA,NA,4 potted field bean plants per landscape; 100 m transect counts for pollinator densities.	3 sampling rounds (pollinators)
Johan_Ekroos_Vicia_faba_Sweden_2016,M5978,Bombus pascuorum,bumblebees,transect counts,1,300,NA,NA,4 potted field bean plants per landscape; 100 m transect counts for pollinator densities.	3 sampling rounds (pollinators)
Johan_Ekroos_Vicia_faba_Sweden_2016,M5978,Bombus terrestris/lucorum,bumblebees,transect counts,9,300,NA,NA,4 potted field bean plants per landscape; 100 m transect counts for pollinator densities.	3 sampling rounds (pollinators)
Johan_Ekroos_Vicia_faba_Sweden_2016,M5978,Bombus sylvarum,bumblebees,transect counts,12,300,NA,NA,4 potted field bean plants per landscape; 100 m transect counts for pollinator densities.	3 sampling rounds (pollinators)
Johan_Ekroos_Vicia_faba_Sweden_2016,M5980,Bombus pascuorum,bumblebees,transect counts,1,300,NA,NA,4 potted field bean plants per landscape; 100 m transect counts for pollinator densities.	3 sampling rounds (pollinators)
Johan_Ekroos_Vicia_faba_Sweden_2016,M5980,Bombus sylvarum,bumblebees,transect counts,2,300,NA,NA,4 potted field bean plants per landscape; 100 m transect counts for pollinator densities.	3 sampling rounds (pollinators)
Johan_Ekroos_Vicia_faba_Sweden_2016,M5980,Bombus sp,bumblebees,transect counts,1,300,NA,NA,4 potted field bean plants per landscape; 100 m transect counts for pollinator densities.	3 sampling rounds (pollinators)
Johan_Ekroos_Vicia_faba_Sweden_2016,M6471,Bombus pascuorum,bumblebees,transect counts,1,300,NA,NA,4 potted field bean plants per landscape; 100 m transect counts for pollinator densities.	3 sampling rounds (pollinators)
Johan_Ekroos_Vicia_faba_Sweden_2016,M6516,Bombus hortorum,bumblebees,transect counts,5,300,NA,NA,4 potted field bean plants per landscape; 100 m transect counts for pollinator densities.	3 sampling rounds (pollinators)
Johan_Ekroos_Vicia_faba_Sweden_2016,M6516,Bombus lapidarius,bumblebees,transect counts,4,300,NA,NA,4 potted field bean plants per landscape; 100 m transect counts for pollinator densities.	3 sampling rounds (pollinators)
Johan_Ekroos_Vicia_faba_Sweden_2016,M6516,Bombus terrestris/lucorum,bumblebees,transect counts,2,300,NA,NA,4 potted field bean plants per landscape; 100 m transect counts for pollinator densities.	3 sampling rounds (pollinators)
Johan_Ekroos_Vicia_faba_Sweden_2016,M6516,Bombus subterraneus,bumblebees,transect counts,1,300,NA,NA,4 potted field bean plants per landscape; 100 m transect counts for pollinator densities.	3 sampling rounds (pollinators)
Johan_Ekroos_Vicia_faba_Sweden_2016,M6516,Bombus sp,bumblebees,transect counts,3,300,NA,NA,4 potted field bean plants per landscape; 100 m transect counts for pollinator densities.	3 sampling rounds (pollinators)
Johan_Ekroos_Vicia_faba_Sweden_2016,M6625,Bombus hypnorum,bumblebees,transect counts,1,300,NA,NA,4 potted field bean plants per landscape; 100 m transect counts for pollinator densities.	3 sampling rounds (pollinators)
Johan_Ekroos_Vicia_faba_Sweden_2016,M6625,Bombus terrestris/lucorum,bumblebees,transect counts,1,300,NA,NA,4 potted field bean plants per landscape; 100 m transect counts for pollinator densities.	3 sampling rounds (pollinators)
Johan_Ekroos_Vicia_faba_Sweden_2016,M6625,Bombus sylvarum,bumblebees,transect counts,1,300,NA,NA,4 potted field bean plants per landscape; 100 m transect counts for pollinator densities.	3 sampling rounds (pollinators)
Johan_Ekroos_Vicia_faba_Sweden_2016,M7056,Bombus hortorum,bumblebees,transect counts,1,300,NA,NA,4 potted field bean plants per landscape; 100 m transect counts for pollinator densities.	3 sampling rounds (pollinators)
Johan_Ekroos_Vicia_faba_Sweden_2016,M7056,Bombus hypnorum,bumblebees,transect counts,14,300,NA,NA,4 potted field bean plants per landscape; 100 m transect counts for pollinator densities.	3 sampling rounds (pollinators)
Johan_Ekroos_Vicia_faba_Sweden_2016,M7056,Bombus lapidarius,bumblebees,transect counts,3,300,NA,NA,4 potted field bean plants per landscape; 100 m transect counts for pollinator densities.	3 sampling rounds (pollinators)
Johan_Ekroos_Vicia_faba_Sweden_2016,M7056,Bombus pascuorum,bumblebees,transect counts,2,300,NA,NA,4 potted field bean plants per landscape; 100 m transect counts for pollinator densities.	3 sampling rounds (pollinators)
Johan_Ekroos_Vicia_faba_Sweden_2016,M7056,Bombus pratorum,bumblebees,transect counts,3,300,NA,NA,4 potted field bean plants per landscape; 100 m transect counts for pollinator densities.	3 sampling rounds (pollinators)
Johan_Ekroos_Vicia_faba_Sweden_2016,M7056,Bombus terrestris/lucorum,bumblebees,transect counts,5,300,NA,NA,4 potted field bean plants per landscape; 100 m transect counts for pollinator densities.	3 sampling rounds (pollinators)
Johan_Ekroos_Vicia_faba_Sweden_2016,M7056,Bombus sylvarum,bumblebees,transect counts,7,300,NA,NA,4 potted field bean plants per landscape; 100 m transect counts for pollinator densities.	3 sampling rounds (pollinators)
Johan_Ekroos_Vicia_faba_Sweden_2016,M7056,Bombus sp,bumblebees,transect counts,10,300,NA,NA,4 potted field bean plants per landscape; 100 m transect counts for pollinator densities.	3 sampling rounds (pollinators)
Johan_Ekroos_Vicia_faba_Sweden_2016,M8377,Bombus lapidarius,bumblebees,transect counts,2,300,NA,NA,4 potted field bean plants per landscape; 100 m transect counts for pollinator densities.	3 sampling rounds (pollinators)
Johan_Ekroos_Vicia_faba_Sweden_2016,M8718,Bombus lapidarius,bumblebees,transect counts,1,300,NA,NA,4 potted field bean plants per landscape; 100 m transect counts for pollinator densities.	3 sampling rounds (pollinators)
Johan_Ekroos_Vicia_faba_Sweden_2016,M8718,Bombus pascuorum,bumblebees,transect counts,7,300,NA,NA,4 potted field bean plants per landscape; 100 m transect counts for pollinator densities.	3 sampling rounds (pollinators)
Johan_Ekroos_Vicia_faba_Sweden_2016,M8718,Bombus terrestris/lucorum,bumblebees,transect counts,1,300,NA,NA,4 potted field bean plants per landscape; 100 m transect counts for pollinator densities.	3 sampling rounds (pollinators)
Johan_Ekroos_Vicia_faba_Sweden_2016,M8718,Bombus sp,bumblebees,transect counts,2,300,NA,NA,4 potted field bean plants per landscape; 100 m transect counts for pollinator densities.	3 sampling rounds (pollinators)
Johan_Ekroos_Vicia_faba_Sweden_2016,M8762,Bombus lapidarius,bumblebees,transect counts,2,300,NA,NA,4 potted field bean plants per landscape; 100 m transect counts for pollinator densities.	3 sampling rounds (pollinators)
Johan_Ekroos_Vicia_faba_Sweden_2016,M8762,Bombus pascuorum,bumblebees,transect counts,2,300,NA,NA,4 potted field bean plants per landscape; 100 m transect counts for pollinator densities.	3 sampling rounds (pollinators)
Johan_Ekroos_Vicia_faba_Sweden_2016,M8762,Bombus pratorum,bumblebees,transect counts,1,300,NA,NA,4 potted field bean plants per landscape; 100 m transect counts for pollinator densities.	3 sampling rounds (pollinators)
Johan_Ekroos_Vicia_faba_Sweden_2016,M8762,Bombus terrestris/lucorum,bumblebees,transect counts,1,300,NA,NA,4 potted field bean plants per landscape; 100 m transect counts for pollinator densities.	3 sampling rounds (pollinators)
Johan_Ekroos_Vicia_faba_Sweden_2016,M8762,Bombus sp,bumblebees,transect counts,1,300,NA,NA,4 potted field bean plants per landscape; 100 m transect counts for pollinator densities.	3 sampling rounds (pollinators)
